,mention,obj,prob,pmid
47364,tumor,disease,1.0,19269105
47365,panitumumab,gene,0.925,19254943
47366,hypersensitivity reactions,disease,0.998,19254943
47367,cetuximab,gene,0.82,19254943
47368,colorectal cancer,disease,1.0,29788610
47369,anti-EGFR monoclonal antibodies,gene,0.856,29788610
47370,Anti-EGF receptor,gene,0.875,29788610
47371,EGFR,gene,0.9795,29788610
47372,cetuximab,gene,0.8613,29788610
47373,panitumumab,gene,0.894,29788610
47374,metastatic colorectal cancer,disease,0.9966,29788610
47375,KRAS,DNA,0.765,29788610
47376,KRAS mutations,gene,0.876,29788610
47377,EGFR,gene,0.943,29788610
47378,EGF,gene,0.9907,29788610
47379,anti-tumor,disease,0.7437,29788610
47380,EGFR,gene,0.9365,29788610
47381,KRAS,gene,0.898,20856723
47382,Cetuximab,gene,0.846,20856723
47383,Panitumumab,gene,0.7744,20856723
47384,Colorectal Cancer,disease,1.0,20856723
47385,oncologists,cell_type,0.4321,20856723
47386,cetuximab,gene,0.79,20856723
47387,panitumumab,gene,0.6655,20856723
47388,KRAS,gene,0.7095,20856723
47389,codon 12 or 13,DNA,0.6646,20856723
47390,colorectal cancer,disease,1.0,20856723
47391,advanced colorectal cancer,disease,0.999,19238551
47392,metastatic colorectal cancer,disease,1.0,19238551
47393,MCRC,disease,1.0,19238551
47394,vascular endothelial growth factor,gene,0.999,19238551
47395,VEGF,gene,0.9956,19238551
47396,epidermal growth factor receptor,gene,0.999,19238551
47397,EGFR,gene,0.9956,19238551
47398,MCRC,disease,0.9766,19238551
47399,anti-VEGF monoclonal antibody,gene,0.9863,19238551
47400,bevacizumab,gene,0.842,19238551
47401,anti-EGFR monoclonal antibodies,gene,0.9756,19238551
47402,cetuximab,gene,0.866,19238551
47403,panitumumab,gene,0.892,19238551
47404,MCRC,cell_line,0.6997,19238551
47405,KRAS,gene,0.897,19238551
47406,EGFR,gene,0.9443,19238551
47407,metastatic colorectal cancer,disease,0.999,19231039
47408,Colorectal cancer,disease,1.0,19231039
47409,cancer,disease,1.0,19231039
47410,bevacizumab,gene,0.562,19231039
47411,VEGF,gene,0.9956,19231039
47412,EGFR,gene,0.9927,19231039
47413,cetuximab,gene,0.7363,19231039
47414,panitumumab,gene,0.786,19231039
47415,metastatic colorectal cancer,disease,0.994,19231039
47416,skin rash,disease,0.9985,19229368
47417,EGFR,gene,0.995,19229368
47418,gastrointestinal malignancies,disease,1.0,19229368
47419,epidermal growth factor receptor,gene,0.999,19229368
47420,EGFR,gene,0.9937,19229368
47421,solid tumours,disease,1.0,19229368
47422,gastrointestinal (GI) malignancies,disease,1.0,19229368
47423,EGFR,gene,0.996,19229368
47424,"advanced lung, head-and-neck, and colorectal",disease,0.9995,19229368
47425,carcinoma,disease,0.8926,19229368
47426,EGFR,gene,0.989,19229368
47427,tyrosine,drug,0.9126,19229368
47428,tyrosine kinase,gene,0.9736,19229368
47429,erlotinib,drug,0.985,19229368
47430,gefitinib,drug,0.9937,19229368
47431,panitumumab,gene,0.845,19229368
47432,cetuximab,gene,0.906,19229368
47433,EGFRIS,gene,0.7544,19229368
47434,malignancies,disease,0.9995,19229368
47435,skin rash,disease,1.0,19229368
47436,skin rash,disease,1.0,19229368
47437,EGFRI,gene,0.9946,19229368
47438,EGFR,gene,0.9966,19229368
47439,gi malignancy,disease,0.9995,19229368
47440,skin rash,disease,1.0,19229368
47441,skin rash,disease,1.0,19229368
47442,PIK3CA,gene,0.9927,19223544
47443,colorectal cancer,disease,1.0,19223544
47444,EGFR,gene,0.9937,19223544
47445,panitumumab,gene,0.847,19223544
47446,cetuximab,gene,0.814,19223544
47447,epidermal growth factor receptor,gene,0.9966,19223544
47448,EGFR,gene,0.993,19223544
47449,metastatic colorectal cancer,disease,0.9526,19223544
47450,mCRC,disease,0.9985,19223544
47451,EGFR,gene,0.996,19223544
47452,KRAS,gene,0.7095,19223544
47453,BRAF,gene,0.5596,19223544
47454,mitogen-activated protein kinases,gene,0.977,19223544
47455,PIK3CA,gene,0.937,19223544
47456,PTEN,gene,0.994,19223544
47457,AKT1,gene,0.997,19223544
47458,KRAS,gene,0.9946,19223544
47459,mCRC,disease,0.9995,19223544
47460,KRAS,DNA,0.622,19223544
47461,KRAS mutations,gene,0.833,19223544
47462,panitumumab,gene,0.842,19223544
47463,cetuximab,gene,0.6387,19223544
47464,PIK3CA,gene,0.99,19223544
47465,EGFR,gene,0.994,19223544
47466,PIK3CA,gene,0.822,19223544
47467,KRAS,gene,0.824,19223544
47468,PTEN protein,gene,0.8096,19223544
47469,mCRC,disease,0.9985,19223544
47470,EGFR moAbs,gene,0.945,19223544
47471,PIK3CA,gene,0.732,19223544
47472,KRAS,DNA,0.826,19223544
47473,KRAS mutations,gene,0.963,19223544
47474,PIK3CA,gene,0.994,19223544
47475,panitumumab,gene,0.8193,19223544
47476,cetuximab,gene,0.7437,19223544
47477,KRAS,gene,0.658,19223544
47478,tumors,disease,0.859,19223544
47479,PIK3CA,DNA,0.725,19223544
47480,PIK3CA mutations,gene,0.83,19223544
47481,PIK3CA,DNA,0.6562,19223544
47482,PIK3CA mutations,gene,0.7793,19223544
47483,panitumumab,gene,0.838,19223544
47484,cetuximab,gene,0.702,19223544
47485,mCRC,disease,0.998,19223544
47486,PIK3CA,gene,0.9946,19223544
47487,PTEN,gene,0.993,19223544
47488,KRAS,gene,0.812,19223544
47489,mCRC,disease,0.9966,19223544
47490,EGFR moAbs,gene,0.9424,19223544
47491,KRAS,gene,0.8223,19204679
47492,Panitumumab,gene,0.8936,19203897
47493,metastatic colorectal cancer,disease,1.0,19203897
47494,cetuximab,gene,0.883,19203897
47495,epidermal growth factor receptor,gene,0.998,19203897
47496,metastatic colorectal cancer,disease,1.0,19203897
47497,mCRC,disease,1.0,19203897
47498,cetuximab,gene,0.655,19203897
47499,panitumumab,gene,0.583,19203897
47500,panitumumab,gene,0.834,19203897
47501,mCRC,disease,0.9937,19203897
47502,cetuximab,gene,0.7725,19203897
47503,panitumumab,gene,0.8438,19203897
47504,PATIENTS,species,0.837,19203897
47505,fluoropyrimidine,drug,0.998,19203897
47506,oxaliplatin,drug,0.9995,19203897
47507,irinotecan,drug,0.996,19203897
47508,cetuximab,gene,0.8276,19203897
47509,panitumumab,gene,0.896,19203897
47510,bevacizumab,gene,0.759,19203897
47511,cetuximab,gene,0.8955,19203897
47512,cetuximab,gene,0.8877,19203897
47513,cetuximab,gene,0.8516,19203897
47514,panitumumab,gene,0.901,19203897
47515,Panitumumab,gene,0.8535,19203897
47516,panitumumab,gene,0.8975,19203897
47517,panitumumab,gene,0.954,19203897
47518,mCRC,disease,0.999,19203897
47519,cetuximab,gene,0.839,19203897
47520,panitumumab,gene,0.924,19203897
47521,panitumumab,gene,0.8467,19203894
47522,solid tumors,disease,1.0,19203894
47523,panitumumab,gene,0.851,19203894
47524,advanced solid malignancies,disease,0.9995,19203894
47525,PATIENTS,species,0.911,19203894
47526,advanced solid tumors,disease,1.0,19203894
47527,panitumumab,gene,0.759,19203894
47528,panitumumab,gene,0.8604,19203894
47529,antipanitumumab antibody,gene,0.897,19203894
47530,panitumumab,gene,0.7812,19203894
47531,panitumumab,gene,0.7173,19203894
47532,Panitumumab,gene,0.9116,19203894
47533,"colon, rectal, esophageal, and bladder cancers",disease,1.0,19203894
47534,panitumumab,gene,0.842,19203894
47535,KRAS,gene,0.8545,19189371
47536,panitumumab,gene,0.9365,19189371
47537,skin toxicity,disease,0.997,19189371
47538,ST,disease,0.9766,19189371
47539,ST,disease,0.871,19189371
47540,panitumumab,gene,0.801,19189371
47541,antiepidermal growth factor receptor antibody,gene,0.8975,19189371
47542,metastatic colorectal cancer,disease,1.0,19189371
47543,CRC,disease,1.0,19189371
47544,panitumumab,gene,0.79,19189371
47545,CRC,disease,0.9995,19189371
47546,KRAS,DNA,0.7817,19189371
47547,KRAS mutational,gene,0.886,19189371
47548,BSC,disease,0.967,19189371
47549,Panitumumab,gene,0.883,19189371
47550,ST,disease,0.9536,19189371
47551,KRAS,gene,0.791,19189371
47552,KRAS,gene,0.788,19189371
47553,ST,disease,0.635,19189371
47554,wild,cell_line,0.4924,19189371
47555,wild-type (WT) KRAS,gene,0.7554,19189371
47556,mutant,cell_line,0.559,19189371
47557,mutant KRAS tumors,disease,0.849,19189371
47558,mutant KRAS,gene,0.942,19189371
47559,ST,disease,0.9985,19189371
47560,CRC,disease,1.0,19189371
47561,panitumumab,gene,0.9053,19189371
47562,WT,disease,0.5146,19189371
47563,WT KRAS,gene,0.853,19189371
47564,KRAS gene,DNA,0.8516,19188670
47565,KRAS gene mutations,gene,0.8306,19188670
47566,metastatic colorectal carcinoma,disease,1.0,19188670
47567,epidermal growth factor receptor,gene,0.975,19188670
47568,KRAS gene,gene,0.8774,19188670
47569,metastatic colorectal carcinoma,disease,1.0,19188670
47570,anti-epidermal growth factor receptor,gene,0.9556,19188670
47571,anti-EGFR,gene,0.977,19188670
47572,cetuximab,gene,0.8755,19188670
47573,panitumumab,gene,0.9116,19188670
47574,metastatic colorectal cancer,disease,0.997,19188670
47575,EGFR,gene,0.9854,19188670
47576,KRAS,DNA,0.832,19188670
47577,KRAS mutations,gene,0.968,19188670
47578,codon 12 or 13,DNA,0.7627,19188670
47579,cetuximab,gene,0.8315,19188670
47580,panitumumab,gene,0.77,19188670
47581,metastatic colorectal carcinoma,disease,1.0,19188670
47582,KRAS,gene,0.824,19188670
47583,tumor,disease,0.9805,19188670
47584,KRAS,gene,0.806,19188670
47585,metastatic colorectal carcinoma,disease,0.9995,19188670
47586,anti-EGFR antibody,gene,0.9097,19188670
47587,tumor,disease,0.995,19188670
47588,KRAS,DNA,0.83,19188670
47589,KRAS mutations,gene,0.798,19188670
47590,KRAS,gene,0.718,19188670
47591,codon 12 or 13,DNA,0.7065,19188670
47592,metastatic colorectal carcinoma,disease,1.0,19188670
47593,anti-EGFR antibody,gene,0.8413,19188670
47594,PCOs,cell_line,0.49,19188670
47595,PCOs,DNA,0.5303,19188670
47596,cancer,disease,1.0,19176373
47597,indocyanine green,drug,0.9976,19176373
47598,indocyanine green,drug,0.9995,19176373
47599,ICG,drug,0.996,19176373
47600,ICG,drug,0.986,19176373
47601,ICG,drug,0.9614,19176373
47602,daclizumab,gene,0.8267,19176373
47603,Dac,gene,0.9585,19176373
47604,trastuzumab,gene,0.966,19176373
47605,Tra,gene,0.958,19176373
47606,panitumumab,gene,0.965,19176373
47607,Pan,gene,0.961,19176373
47608,2-mercaptoethanol,drug,0.9995,19176373
47609,target cells,cell_type,0.9043,19176373
47610,mice,species,0.973,19176373
47611,CD25,gene,0.995,19176373
47612,Dac,drug,0.946,19176373
47613,ICG,drug,0.8745,19176373
47614,tumors,disease,1.0,19176373
47615,HER1,gene,0.9937,19176373
47616,HER2,gene,0.9917,19176373
47617,Pan-ICG,gene,0.807,19176373
47618,Tra,drug,0.5244,19176373
47619,Tra-ICG,gene,0.9126,19176373
47620,target cells,cell_type,0.807,19176373
47621,epidermal growth factor receptor,gene,0.997,19144681
47622,metastatic colorectal cancer,disease,0.997,19144681
47623,advanced colorectal cancer,disease,0.934,19144681
47624,CRC,disease,1.0,19144681
47625,epidermal growth factor receptor,gene,0.9966,19144681
47626,EGFR,gene,0.9873,19144681
47627,cetuximab,gene,0.7534,19144681
47628,mouse,species,0.9634,19144681
47629,advanced CRC,disease,0.997,19144681
47630,Cetuximab,gene,0.9243,19144681
47631,irinotecan,drug,0.998,19144681
47632,panitumumab,gene,0.9043,19144681
47633,cetuximab,gene,0.8965,19144681
47634,advanced CRC,disease,0.9985,19144681
47635,panitumumab,gene,0.9497,19144681
47636,cetuximab,gene,0.906,19144681
47637,KRAS gene,gene,0.7363,19144681
47638,CRC,disease,0.999,19144681
47639,EGFR,gene,0.7866,19144681
47640,EGFR,gene,0.9175,19144681
47641,advanced CRC,disease,1.0,19144681
47642,metastatic colorectal cancer,disease,0.989,19133603
47643,metastatic colorectal cancer,disease,1.0,19133603
47644,mCRC,disease,1.0,19133603
47645,fluorouracil,drug,0.999,19133603
47646,5-FU,drug,0.999,19133603
47647,mCRC,disease,0.999,19133603
47648,5-FU,drug,0.999,19133603
47649,leucovorin,drug,0.9995,19133603
47650,irinotecan,drug,0.9985,19133603
47651,oxaliplatin,drug,0.9995,19133603
47652,capecitabine,drug,0.999,19133603
47653,bevacizumab,gene,0.8965,19133603
47654,cetuximab,gene,0.8955,19133603
47655,panitumumab,gene,0.9062,19133603
47656,KRAS,DNA,0.8174,19124802
47657,KRAS mutations,gene,0.8525,19124802
47658,epidermal growth factor receptor,gene,0.9966,19124802
47659,colorectal cancer,disease,1.0,19124802
47660,advanced colorectal cancer,disease,1.0,19124802
47661,tumors,disease,1.0,19124802
47662,KRAS gene,gene,0.927,19124802
47663,epidermal growth factor receptor,gene,0.998,19124802
47664,cetuximab,gene,0.621,19124802
47665,panitumumab,gene,0.7354,19124802
47666,anticancer,disease,0.7515,19124802
47667,colorectal cancer,disease,1.0,19124802
47668,KRAS,DNA,0.8438,19124802
47669,KRAS mutation,gene,0.974,19124802
47670,colorectal cancer,disease,1.0,19124802
47671,EGF-R,gene,0.999,19124237
47672,erbB-1,gene,0.9966,19124237
47673,VEGF-R,gene,0.9976,19124237
47674,cancer,disease,1.0,19124237
47675,tumour,disease,1.0,19124237
47676,EGF-R,gene,0.9985,19124237
47677,VEGF,gene,0.998,19124237
47678,VEGF-R,gene,0.997,19124237
47679,neoplastic,disease,0.8296,19124237
47680,EGF-R,gene,0.999,19124237
47681,erbB-2,gene,0.992,19124237
47682,VEGF-R-2,gene,0.9966,19124237
47683,VEGF,gene,0.9956,19124237
47684,cancer,disease,1.0,19124237
47685,cancers,disease,1.0,19124237
47686,EGF-R,gene,0.998,19124237
47687,VEGF,gene,0.998,19124237
47688,VEGF-R,gene,0.9976,19124237
47689,bFGF,gene,0.9863,19124237
47690,MMP-9,gene,0.9854,19124237
47691,SDF-1alpha,gene,0.9927,19124237
47692,HIF,gene,0.9536,19124237
47693,bone marrow-derived CD45+ myeloid cells,cell_type,0.902,19124237
47694,EGF-R,gene,0.998,19124237
47695,tyrosine,drug,0.9697,19124237
47696,tyrosine kinase,gene,0.993,19124237
47697,EGF-R,gene,0.999,19124237
47698,c-MET,gene,0.997,19124237
47699,IGF-1R,gene,0.998,19124237
47700,PTEN,gene,0.995,19124237
47701,K-ras,gene,0.6865,19124237
47702,EGF-R mutations,gene,0.9834,19124237
47703,K-ras,DNA,0.6484,19124237
47704,K-ras mutations,gene,0.9385,19124237
47705,EGF-R,gene,0.998,19124237
47706,tyrosine,drug,0.734,19124237
47707,tyrosine kinase,gene,0.708,19124237
47708,NSCLC,disease,0.999,19124237
47709,cetuximab,gene,0.9395,19124237
47710,panitumumab,gene,0.904,19124237
47711,advanced colorectal cancer,disease,1.0,19124237
47712,cancers,disease,1.0,19124237
47713,EGFR,gene,0.9946,19117687
47714,KRAS,gene,0.77,19117687
47715,colorectal cancer,disease,1.0,19117687
47716,EGFR,gene,0.9897,19117687
47717,epidermal growth factor receptor,gene,0.9976,19117687
47718,EGFR,gene,0.9917,19117687
47719,tumor,disease,0.555,19117687
47720,colorectal cancer,disease,1.0,19117687
47721,CRC,disease,1.0,19117687
47722,EGFR,gene,0.994,19117687
47723,CRC,disease,0.96,19117687
47724,KRAS,gene,0.99,19117687
47725,EGFR,gene,0.9946,19117687
47726,activating,gene,0.5225,19117687
47727,KRAS mutations,gene,0.4658,19117687
47728,EGFR,gene,0.995,19117687
47729,cetuximab,gene,0.701,19117687
47730,panitumumab,gene,0.736,19117687
47731,tumors,disease,1.0,19117687
47732,KRAS gene,gene,0.9224,19117687
47733,EGFR,gene,0.996,19117687
47734,PTEN,gene,0.913,19117687
47735,BRAF,gene,0.779,19117687
47736,EGFR,gene,0.922,19117687
47737,EGFR,gene,0.782,19117687
47738,isoniazid,drug,0.9985,22461093
47739,succinylcholine,drug,0.999,22461093
47740,thiopurine,drug,0.995,22461093
47741,thiopurine methyl transferase,gene,0.9927,22461093
47742,uridine,drug,0.9985,22461093
47743,uridine 5&#x27;-diphosphoglucuronosyl-transferase 1A1 gene,gene,0.966,22461093
47744,mercaptopurine,drug,0.9995,22461093
47745,azathioprine,drug,0.999,22461093
47746,irinotecan,drug,0.999,22461093
47747,myelosuppression,disease,0.998,22461093
47748,cytochrome P450 gene,gene,0.993,22461093
47749,HLA-B*5701 allele,gene,0.9946,22461093
47750,hypersensitivity reactions,disease,0.9834,22461093
47751,abacavir,drug,0.996,22461093
47752,human epidermal growth factor receptor,gene,0.9946,22461093
47753,human,species,0.8613,22461093
47754,HER-2,gene,0.9976,22461093
47755,trastuzumab,gene,0.968,22461093
47756,breast cancer,disease,1.0,22461093
47757,KRAS,gene,0.979,22461093
47758,cetuximab,gene,0.837,22461093
47759,panitumumab,gene,0.729,22461093
47760,colorectal cancer,disease,1.0,22461093
47761,osteoarticular diseases,disease,1.0,22461093
47762,rheumatoid arthritis,disease,1.0,22461093
47763,osteoporosis,disease,1.0,22461093
47764,vitamin D,drug,0.9995,22461093
47765,estrogens,drug,0.9985,22461093
47766,genetic variants,DNA,0.7036,22461093
47767,genetic variants,DNA,0.8223,22461093
47768,cetuximab,gene,0.9507,21188126
47769,colorectal cancer,disease,1.0,21188126
47770,epidermal growth factor receptor,gene,0.9634,21188126
47771,EGFR,gene,0.997,21188126
47772,cetuximab,gene,0.572,21188126
47773,colorectal cancer,disease,1.0,21188126
47774,Cetuximab,gene,0.931,21188126
47775,cetuximab,gene,0.824,21188126
47776,metastatic colorectal cancer,disease,0.9966,21188126
47777,cetuximab,gene,0.688,21188126
47778,patients,species,0.983,21188126
47779,KRAS,gene,0.992,21188126
47780,panitumumab,gene,0.6807,21188126
47781,EGFR antibody,gene,0.8247,21188126
47782,tumors,disease,1.0,21188126
47783,KRAS wildtype genes,DNA,0.9023,21188126
47784,KRAS wildtype genes,gene,0.9907,21188126
47785,tumors,disease,1.0,21188126
47786,oncogenic KRAS,gene,0.998,21188126
47787,codons,DNA,0.4858,21188126
47788,EGFR,gene,0.994,21188126
47789,EGFR,gene,0.9917,21188126
47790,KRAS,gene,0.994,21188126
47791,cetuximab,gene,0.6777,21188126
47792,KRAS,DNA,0.8193,21188126
47793,KRAS,gene,0.985,21188126
47794,KRAS,gene,0.9854,21188126
47795,EGFR,gene,0.9795,21188126
47796,patients,species,0.977,21188126
47797,KRAS,DNA,0.528,21188126
47798,KRAS mutated tumors,disease,0.8267,21188126
47799,KRAS,gene,0.983,21188126
47800,colorectal cancer,disease,1.0,20616903
47801,anti-,gene,0.8193,20616903
47802,epidermal growth factor receptor antibodies,gene,0.9263,20616903
47803,panitumumab,gene,0.7373,20616903
47804,colorectal cancer,disease,1.0,20616903
47805,CRC,disease,1.0,20616903
47806,epidermal growth factor receptor,gene,0.9985,20616903
47807,EGFR,gene,0.9937,20616903
47808,EGFR,gene,0.9917,20616903
47809,CRCs,disease,0.508,20616903
47810,EGFR,gene,0.9946,20616903
47811,CRC,disease,0.633,20616903
47812,cetuximab,gene,0.7837,20616903
47813,panitumumab,gene,0.742,20616903
47814,Cetuximab,gene,0.785,20616903
47815,mouse,species,0.9116,20616903
47816,EGF-receptor,gene,0.9976,20616903
47817,panitumumab,gene,0.792,20616903
47818,humanized,species,0.767,20616903
47819,EGFR,gene,0.988,20616903
47820,humanized,species,0.863,20616903
47821,panitumumab,gene,0.9355,20616903
47822,mouse,species,0.976,20616903
47823,hypersensitivity,disease,0.9062,20616903
47824,panitumumab,gene,0.913,20616903
47825,Panitumumab,gene,0.897,20616903
47826,mCRC,disease,0.9365,20616903
47827,panitumumab,gene,0.916,20616903
47828,KRAS,gene,0.881,20616903
47829,panitumumab,gene,0.837,20616903
47830,cetuximab,gene,0.7046,20616903
47831,CRC,disease,0.999,20616903
47832,wild,gene,0.5854,20616903
47833,cancer,disease,0.9995,20616903
47834,EGFR,gene,0.9727,20432670
47835,KRAS,gene,0.751,20432670
47836,metastatic colorectal cancer,disease,0.9995,20432670
47837,metastasic colorectal cancer,disease,1.0,20432670
47838,antiEGFR monoclonal antibodies,gene,0.845,20432670
47839,cetuximab,gene,0.848,20432670
47840,panitumumab,gene,0.8994,20432670
47841,FOLFOX,drug,0.884,20432670
47842,FOLFIRI,drug,0.837,20432670
47843,cetuximab,gene,0.8257,20432670
47844,panitumumab,gene,0.65,20432670
47845,KRAS-wild type (KRAS-wt) colorectal tumors,disease,0.9946,20432670
47846,KRAS,gene,0.9854,20432670
47847,KRAS,gene,0.8345,20432670
47848,KRAS-,cell_line,0.546,20432670
47849,KRAS-mutated tumors,disease,0.999,20432670
47850,KRAS,gene,0.4675,20432670
47851,colorectal tumors,disease,1.0,20432670
47852,KRAS,gene,0.6113,20432670
