,mention,obj,prob,pmid
43267,NV-AMD,disease,0.9995,26982640
43268,Aflibercept,gene,0.987,26982640
43269,AFL,gene,0.9956,26982640
43270,VEGF,gene,0.667,26982640
43271,NV-AMD,disease,1.0,26982640
43272,AFL,drug,0.895,26982640
43273,AFL,drug,0.7393,26982640
43274,NV-AMD,disease,0.9995,26982640
43275,VEGF,gene,0.7935,26982640
43276,AFL,drug,0.962,26982640
43277,anti-VEGF,gene,0.8945,26982640
43278,AFL,drug,0.9595,26982640
43279,NV-AMD,disease,0.9995,26982640
43280,ranibizumab,gene,0.7363,26982640
43281,RBZ,gene,0.838,26982640
43282,AFL,drug,0.99,26982640
43283,patients,species,0.9507,26982640
43284,NV-AMD,disease,1.0,26982640
43285,RBZ,drug,0.9385,26982640
43286,bevacizumab,gene,0.8145,26982640
43287,AFL,drug,0.9907,26982640
43288,Anti-Vascular Endothelial Growth Factor,gene,0.968,26976701
43289,vascular endothelial growth factor,gene,0.9053,26976701
43290,VEGF,gene,0.9976,26976701
43291,PARTICIPANTS,species,0.4927,26976701
43292,Medicare,species,0.495,26976701
43293,beneficiaries,species,0.542,26976701
43294,VEGF,gene,0.58,26976701
43295,anti-VEGF,gene,0.797,26976701
43296,VEGF,gene,0.684,26976701
43297,VEGF,gene,0.8623,26976701
43298,anti-VEGF,gene,0.9097,26976701
43299,anti-VEGF,gene,0.893,26976701
43300,VEGF,gene,0.6567,26976701
43301,Ulcerations,disease,0.989,26970060
43302,abdominal wound scar,disease,0.7773,26970060
43303,aflibercept,gene,0.9697,26970060
43304,ranibizumab,gene,0.8843,26967930
43305,aflibercept,gene,0.9683,26967930
43306,aflibercept,gene,0.9683,26967930
43307,ranibizumab,gene,0.6035,26967930
43308,diabetic macular edema,disease,1.0,26967930
43309,aflibercept,gene,0.8804,26967930
43310,aflibercept,gene,0.971,26967930
43311,Age-related macular degeneration,disease,1.0,26962608
43312,AMD,disease,1.0,26962608
43313,degenerative disease of the macula,disease,1.0,26962608
43314,people,species,0.9844,26962608
43315,AMD,disease,1.0,26962608
43316,AMD,disease,0.9995,26962608
43317,AMD,disease,1.0,26962608
43318,visual impairment,disease,1.0,26962608
43319,blindness,disease,0.999,26962608
43320,AMD,disease,1.0,26962608
43321,AMD,disease,1.0,26962608
43322,dry AMD,disease,1.0,26962608
43323,neovascular (wet) AMD,disease,1.0,26962608
43324,wAMD,disease,1.0,26962608
43325,wAMD,disease,1.0,26962608
43326,people,species,0.946,26962608
43327,dry AMD,disease,1.0,26962608
43328,vision loss,disease,0.9946,26962608
43329,wAMD,disease,1.0,26962608
43330,choroidal neovascularization,disease,0.998,26962608
43331,vascular endothelial growth factor,gene,0.9985,26962608
43332,VEGF,gene,0.997,26962608
43333,wAMD,disease,0.9995,26962608
43334,disability,disease,0.5776,26962608
43335,wAMD,disease,1.0,26962608
43336,ranibizumab,gene,0.8184,26962608
43337,VEGF,gene,0.991,26962608
43338,Pegaptanib,drug,0.9956,26962608
43339,verteporfin,drug,0.996,26962608
43340,wAMD,disease,0.986,26962608
43341,patients,species,0.98,26962608
43342,wAMD,disease,0.9995,26962608
43343,Bevacizumab,gene,0.8037,26962608
43344,ranibizumab,gene,0.821,26962608
43345,wAMD,disease,1.0,26962608
43346,wAMD,disease,1.0,26962608
43347,patients,species,0.9927,26962608
43348,ranibizumab,gene,0.894,26962608
43349,Aflibercept,gene,0.972,26962608
43350,Eylea,gene,0.782,26962608
43351,VEGF,gene,0.9976,26962608
43352,patients,species,0.967,26962608
43353,wAMD,disease,1.0,26962608
43354,Aflibercept,gene,0.979,26962608
43355,aflibercept,gene,0.9795,26962608
43356,wAMD,disease,0.9985,26962608
43357,Vascular Endothelial Growth Factor,gene,0.998,26959822
43358,Ranibizumab,gene,0.666,26959822
43359,Aflibercept,gene,0.862,26959822
43360,Vascular Endothelial Cells,cell_type,0.906,26959822
43361,VEGF,gene,0.997,26959822
43362,Ranibizumab,gene,0.9175,26959822
43363,Aflibercept,gene,0.9673,26959822
43364,cardiovascular,disease,0.8223,26959822
43365,atheroma,disease,1.0,26959822
43366,atherosclerotic plaque,disease,1.0,26959822
43367,endothelial cells,cell_type,0.946,26959822
43368,Human coronary artery endothelial cells,cell_line,0.751,26959822
43369,Ranibizumab,gene,0.8516,26959822
43370,Aflibercept,gene,0.9644,26959822
43371,CCL2,gene,0.9053,26959822
43372,CCL5,gene,0.9805,26959822
43373,CXC3L1,gene,0.979,26959822
43374,VCAM-1,gene,0.9785,26959822
43375,ICAM-1,gene,0.9893,26959822
43376,NF-κb,gene,0.9883,26959822
43377,p65,gene,0.7134,26959822
43378,VEGF-A protein,gene,0.984,26959822
43379,cell adhesion molecule,gene,0.846,26959822
43380,CAM,gene,0.907,26959822
43381,p65,gene,0.957,26959822
43382,VEGF-,gene,0.996,26959822
43383,Aflibercept,gene,0.98,26959822
43384,Ranibizumab,gene,0.877,26959822
43385,VEGF-A,gene,0.9985,26959822
43386,VEGF-A receptor,gene,0.9976,26959822
43387,VEGF-A gene,gene,0.923,26959822
43388,VEGF-A,gene,0.9966,26959822
43389,Toll-like receptor 4,gene,0.995,26959822
43390,Toll-like receptor 4,gene,0.9907,26959822
43391,endothelial cell,cell_type,0.8633,26959822
43392,VEGF-A,gene,0.9966,26959822
43393,Central Retinal Vein Occlusion,disease,1.0,26957838
43394,central retinal vein occlusion,disease,1.0,26957838
43395,CRVO,disease,1.0,26957838
43396,macular edema,disease,1.0,26957838
43397,neovascularization,disease,0.9043,26957838
43398,CRVO,disease,1.0,26957838
43399,CRVO,disease,1.0,26957838
43400,CRVO,disease,1.0,26957838
43401,CRVO,disease,1.0,26957838
43402,CRVO,disease,1.0,26957838
43403,Branch Retinal Vein Occlusion,disease,1.0,26957837
43404,Branch retinal vein occlusion,disease,1.0,26957837
43405,BRVO,disease,1.0,26957837
43406,retinal vascular disorder,disease,1.0,26957837
43407,macular edema,disease,1.0,26957837
43408,anti-,gene,0.5054,26957837
43409,vascular endothelial growth factors,gene,0.953,26957837
43410,VEGF,gene,0.9946,26957837
43411,ranibizumab,gene,0.8804,26957837
43412,bevacizumab,gene,0.8955,26957837
43413,aflibercept,gene,0.9697,26957837
43414,VEGF,gene,0.808,26957837
43415,macular edema,disease,1.0,26957837
43416,BRVO,disease,1.0,26957837
43417,VEGF,gene,0.914,26957837
43418,Neovascular Age-related Macular Degeneration,disease,1.0,26957836
43419,neovascular age-related macular degeneration,disease,1.0,26957836
43420,AMD,disease,0.97,26957836
43421,neovascular AMD,disease,0.999,26957836
43422,AMD,disease,1.0,26957836
43423,visual loss,disease,0.9985,26957836
43424,vascular endothelial growth factor,gene,0.9727,26957836
43425,neovascular AMD,disease,1.0,26957836
43426,AMD,disease,0.9995,26957836
43427,AMD,disease,1.0,26957836
43428,AMD,disease,1.0,26957836
43429,Diabetic Macular Edema,disease,1.0,26957834
43430,diabetic macular edema,disease,1.0,26957834
43431,DME,disease,1.0,26957834
43432,vascular endothelial growth factors,gene,0.9263,26957834
43433,DME,cell_line,0.479,26957834
43434,diabetic retinopathy,disease,1.0,26957834
43435,vision loss,disease,0.8125,26957834
43436,DME,disease,1.0,26957834
43437,DME,disease,1.0,26957834
43438,DME,disease,1.0,26957834
43439,Vascularized Pigment Epithelial Detachment,disease,1.0,26955349
43440,VEGF,gene,0.889,26955349
43441,VEGF,gene,0.7354,26955349
43442,massive vascularized retinal pigment epithelial detachment,disease,0.9624,26955349
43443,PED,disease,1.0,26955349
43444,PED,disease,0.9824,26955349
43445,bevacizumab,gene,0.79,26955349
43446,aflibercept,gene,0.9917,26955349
43447,PED,disease,0.538,26955349
43448,PED,disease,1.0,26955349
43449,age-related macular degeneration,disease,1.0,26955349
43450,patients,species,0.767,26951770
43451,neovascular age-related macular degeneration,disease,1.0,26951770
43452,AMD,disease,1.0,26951770
43453,patients,species,0.9795,26951770
43454,ranibizumab,gene,0.5376,26951770
43455,aflibercept,gene,0.95,26951770
43456,patients,species,0.9873,26951770
43457,neovascular AMD,disease,1.0,26951770
43458,ranibizumab,gene,0.809,26951770
43459,ranibizumab,gene,0.929,26951770
43460,aflibercept,gene,0.9634,26951770
43461,aflibercept,gene,0.989,26951770
43462,neovascular AMD,disease,1.0,26951770
43463,polypoidal choroidal vasculopathy,disease,1.0,26951770
43464,PCV,disease,1.0,26951770
43465,retinal angiomatous proliferation,disease,1.0,26951770
43466,RAP,disease,1.0,26951770
43467,ranibizumab,gene,0.7793,26951770
43468,aflibercept,gene,0.9917,26951770
43469,aflibercept,gene,0.989,26951770
43470,aflibercept,gene,0.9917,26951770
43471,neovascular AMD,disease,1.0,26951770
43472,RAP,disease,0.9995,26951770
43473,aflibercept,gene,0.9863,26951770
43474,ranibizumab,gene,0.675,26951770
43475,PCV,disease,1.0,26951770
43476,neovascular AMD,disease,1.0,26951770
43477,Visual Impairment,disease,1.0,26951552
43478,Diabetic Macular Edema,disease,1.0,26951552
43479,diabetic macular edema,disease,1.0,26951552
43480,vascular endothelial growth factor,gene,0.995,26951552
43481,Diabetic Retinopathy,disease,1.0,26951552
43482,ranibizumab,gene,0.6016,26951552
43483,VISTA,DNA,0.4253,26951552
43484,aflibercept,gene,0.92,26951552
43485,aflibercept,gene,0.969,26951552
43486,aflibercept,gene,0.9814,26951552
43487,ranibizumab,gene,0.7173,26951552
43488,aflibercept,gene,0.964,26951552
43489,age-related macular,disease,1.0,26951250
43490,vascular endothelial growth factor,gene,0.95,26951250
43491,VEGF,gene,0.997,26951250
43492,VEGF,gene,0.8735,26951250
43493,age-related macular degeneration,disease,1.0,26951250
43494,AMD,disease,1.0,26951250
43495,vitreomacular traction,disease,0.9995,26951250
43496,VMT,disease,1.0,26951250
43497,epiretinal membrane,disease,1.0,26951250
43498,ERM,disease,1.0,26951250
43499,patients,species,0.9697,26951250
43500,AMD,disease,0.9985,26951250
43501,VMT,disease,1.0,26951250
43502,ERM,disease,1.0,26951250
43503,patients,species,0.9717,26951250
43504,AMD,disease,1.0,26951250
43505,patients,species,0.985,26951250
43506,VEGF,gene,0.5527,26951250
43507,patient,species,0.982,26951250
43508,patients,species,0.9775,26951250
43509,VEGF,gene,0.6694,26951250
43510,BCVA,cell_type,0.41,26951250
43511,VEGF,gene,0.7954,26951250
43512,AMD,disease,0.999,26951250
43513,VMT,disease,0.996,26951250
43514,ERM,disease,0.9985,26951250
43515,Endophthalmitis,disease,1.0,26944277
43516,Bevacizumab,gene,0.9155,26944277
43517,Ranibizumab,gene,0.951,26944277
43518,Aflibercept,gene,0.972,26944277
43519,endophthalmitis,disease,1.0,26944277
43520,bevacizumab,gene,0.9087,26944277
43521,ranibizumab,gene,0.879,26944277
43522,aflibercept,gene,0.9194,26944277
43523,bevacizumab,gene,0.4983,26944277
43524,ranibizumab,gene,0.693,26944277
43525,aflibercept,gene,0.9316,26944277
43526,anti-vascular endothelial growth factor,gene,0.9766,26944277
43527,VEGF,gene,0.9976,26944277
43528,endophthalmitis,disease,1.0,26944277
43529,endophthalmitis,disease,1.0,26944277
43530,endophthalmitis,disease,1.0,26944277
43531,anti-VEGF,gene,0.86,26944277
43532,anti-VEGF,gene,0.9795,26944277
43533,endophthalmitis,disease,1.0,26944277
43534,endophthalmitis,disease,1.0,26944277
43535,bevacizumab,gene,0.8926,26944277
43536,ranibizumab,gene,0.8022,26944277
43537,aflibercept,gene,0.9756,26944277
43538,ranibizumab,gene,0.919,26944277
43539,aflibercept,gene,0.9854,26944277
43540,bevacizumab,gene,0.948,26944277
43541,ranibizumab,gene,0.9365,26944277
43542,aflibercept,gene,0.9927,26944277
43543,ranibizumab,drug,0.6157,26944277
43544,aflibercept,gene,0.991,26944277
43545,Endophthalmitis,disease,1.0,26944277
43546,bevacizumab,gene,0.8486,26944277
43547,ranibizumab,gene,0.728,26944277
43548,aflibercept,gene,0.9844,26944277
43549,VEGF,gene,0.6187,26944277
43550,aflibercept,gene,0.9883,26939557
43551,choroidal neovascularisation,disease,1.0,26939557
43552,angioid streaks,disease,1.0,26939557
43553,aflibercept,gene,0.987,26939555
43554,choroidal neovascularization,disease,1.0,26939555
43555,angioid streaks,disease,1.0,26939555
43556,colorectal cancer,disease,1.0,26938715
43557,metastatic CRC,disease,0.985,26938715
43558,Bevacizumab,gene,0.901,26938715
43559,aflibercept,gene,0.9814,26938715
43560,regorafenib,drug,0.941,26938715
43561,bevacizumab,gene,0.898,26938715
43562,VEGF,gene,0.767,26938715
43563,VEGF,gene,0.995,26938715
43564,fruquintinib,drug,0.999,26938715
43565,famitinib,drug,0.997,26938715
43566,nintedanib,drug,0.999,26938715
43567,VEGF-C,gene,0.9976,26938715
43568,VEGFR-2,gene,0.9946,26938715
43569,VEGFR-3,gene,0.995,26938715
43570,VEGFR-2,gene,0.997,26938715
43571,vanucizumab,gene,0.7393,26938715
43572,VEGF-A,gene,0.992,26938715
43573,Angiopoietin-2,gene,0.9907,26938715
43574,anterior chamber,disease,0.938,26938579
43575,vitreous inflammation,disease,0.9746,26938579
43576,ranibizumab,gene,0.889,26938579
43577,aflibercept,gene,0.978,26938579
43578,patients,species,0.913,26938579
43579,choroidal neovascularization,disease,1.0,26938579
43580,age-related macular degeneration,disease,1.0,26938579
43581,aflibercept,gene,0.983,26938579
43582,vitreous inflammation,disease,0.998,26938579
43583,Uveitis,disease,0.995,26938579
43584,patient,species,0.9595,26938579
43585,aflibercept,gene,0.568,26938579
43586,patient,species,0.991,26938579
43587,aflibercept,gene,0.988,26938579
43588,anterior chamber inflammation,disease,1.0,26938579
43589,patient,species,0.9585,26938579
43590,ranibizumab,gene,0.858,26938579
43591,Aflibercept,gene,0.953,26938579
43592,anterior chamber inflammation,disease,0.9976,26938579
43593,endophthalmitis,disease,1.0,26938579
43594,Aflibercept,gene,0.986,26935357
43595,Bevacizumab,gene,0.8794,26935357
43596,Ranibizumab,gene,0.7773,26935357
43597,Diabetic Macular Edema,disease,1.0,26935357
43598,vascular endothelial growth factor,gene,0.9917,26935357
43599,VEGF,gene,0.9966,26935357
43600,diabetic macular edema,disease,1.0,26935357
43601,DME,disease,1.0,26935357
43602,DME,disease,1.0,26935357
43603,aflibercept,gene,0.9873,26935357
43604,bevacizumab,gene,0.8447,26935357
43605,ranibizumab,gene,0.475,26935357
43606,DME,disease,1.0,26935357
43607,aflibercept,gene,0.9893,26935357
43608,bevacizumab,gene,0.8594,26935357
43609,ranibizumab,drug,0.621,26935357
43610,aflibercept,gene,0.9907,26935357
43611,bevacizumab,gene,0.801,26935357
43612,aflibercept,gene,0.9893,26935357
43613,ranibizumab,gene,0.5215,26935357
43614,bevacizumab,gene,0.8647,26935357
43615,ranibizumab,gene,0.572,26935357
43616,aflibercept,gene,0.9897,26935357
43617,bevacizumab,gene,0.539,26935357
43618,aflibercept,gene,0.987,26935357
43619,ranibizumab,drug,0.512,26935357
43620,ranibizumab,drug,0.7983,26935357
43621,bevacizumab,gene,0.6167,26935357
43622,aflibercept,gene,0.989,26935357
43623,bevacizumab,gene,0.717,26935357
43624,ranibizumab,gene,0.6445,26935357
43625,aflibercept,gene,0.9873,26935357
43626,bevacizumab,gene,0.5776,26935357
43627,aflibercept,gene,0.985,26935357
43628,ranibizumab,drug,0.599,26935357
43629,ranibizumab,drug,0.5757,26935357
43630,bevacizumab,gene,0.8013,26935357
43631,anti-VEGF,gene,0.7925,26935357
43632,aflibercept,gene,0.991,26935357
43633,bevacizumab,gene,0.7974,26935357
43634,aflibercept,gene,0.986,26935357
43635,APTC,disease,1.0,26935357
43636,ranibizumab,gene,0.552,26935357
43637,Aflibercept,gene,0.9717,26929279
43638,diabetic macular oedema,disease,1.0,26929279
43639,Aflibercept,gene,0.9604,26921806
43640,Ranibizumab,gene,0.9263,26921806
43641,Polypoidal Choroidal Vasculopathy,disease,1.0,26921806
43642,aflibercept,gene,0.985,26921806
43643,ranibizumab,gene,0.7607,26921806
43644,polypoidal choroidal vasculopathy,disease,1.0,26921806
43645,PCV,disease,1.0,26921806
43646,PCV,disease,0.9995,26921806
43647,aflibercept,gene,0.99,26921806
43648,aflibercept,gene,0.9854,26921806
43649,ranibizumab,gene,0.7104,26921806
43650,aflibercept,gene,0.992,26921806
43651,Polyp,disease,0.9985,26921806
43652,aflibercept,gene,0.9937,26921806
43653,ranibizumab,gene,0.8716,26921806
43654,PCV,disease,1.0,26921806
43655,aflibercept,gene,0.936,26921806
43656,aflibercept,gene,0.9844,26921806
43657,polyp,disease,0.9976,26921806
43658,ranibizumab,gene,0.8438,26921806
43659,VEGF,gene,0.9414,26921327
43660,IL6,gene,0.9883,26921327
43661,STAT3,gene,0.9883,26921327
43662,IL6,gene,0.9634,26921327
43663,VEGF,gene,0.959,26921327
43664,cancer,disease,1.0,26921327
43665,cell lines,cell_line,0.9395,26921327
43666,anti-VEGF,gene,0.933,26921327
43667,tumor,disease,0.9966,26921327
43668,tumor cells,cell_type,0.822,26921327
43669,tumor,disease,0.999,26921327
43670,A431 (A431-V) epidermoid carcinoma cells,cell_line,0.9443,26921327
43671,epidermoid carcinoma,disease,0.9966,26921327
43672,VEGF,gene,0.9976,26921327
43673,aflibercept,gene,0.9263,26921327
43674,parental tumors,disease,0.998,26921327
43675,A431-V tumors,cell_line,0.91,26921327
43676,IL6,gene,0.972,26921327
43677,phospho-STAT3,gene,0.95,26921327
43678,IL6 receptor,gene,0.9976,26921327
43679,IL6R,gene,0.998,26921327
43680,VEGF,gene,0.994,26921327
43681,A431-V tumors,cell_line,0.912,26921327
43682,A431,disease,0.5244,26921327
43683,IL6R,gene,0.997,26921327
43684,aflibercept,gene,0.926,26921327
43685,DU145 prostate tumor cells,cell_line,0.8354,26921327
43686,IL6R,gene,0.994,26921327
43687,aflibercept,gene,0.7896,26921327
43688,ovarian cancer,disease,1.0,26921327
43689,IL6,gene,0.992,26921327
43690,IL6,gene,0.992,26921327
43691,STAT3,gene,0.973,26921327
43692,tumor cells,cell_type,0.867,26921327
43693,tumor,disease,0.9917,26921327
43694,anti-VEGF,gene,0.642,26921327
43695,neovascular age-related macular degeneration,disease,1.0,26920612
43696,neovascular age-related macular degeneration,disease,1.0,26920612
43697,nAMD,disease,1.0,26920612
43698,vascular endothelial growth factor,gene,0.9565,26920612
43699,VEGF,gene,0.997,26920612
43700,ranibizumab,gene,0.798,26920612
43701,geographic atrophy,disease,1.0,26920612
43702,GA,disease,1.0,26920612
43703,anti-VEGF,gene,0.8887,26920612
43704,bevacizumab,gene,0.743,26920612
43705,pegaptanib,drug,0.8213,26920612
43706,ranibizumab,gene,0.7407,26920612
43707,aflibercept,gene,0.882,26920612
43708,geographic atrophy,disease,1.0,26920612
43709,patients,species,0.977,26920612
43710,nAMD,disease,1.0,26920612
43711,dry AMD,disease,0.9907,26920612
43712,IBI302,drug,0.924,26919788
43713,AMD,disease,1.0,26919788
43714,VEGF,gene,0.997,26919788
43715,rhesus monkeys,species,0.9497,26919788
43716,vascular endothelial growth factor,gene,0.9985,26919788
43717,VEGF,gene,0.99,26919788
43718,age-related macular degeneration,disease,1.0,26919788
43719,AMD,disease,1.0,26919788
43720,AMD,disease,1.0,26919788
43721,AMD,disease,1.0,26919788
43722,VEGF,gene,0.9966,26919788
43723,Fc,gene,0.9756,26919788
43724,human immunoglobulin,gene,0.9937,26919788
43725,VEGF isoforms,gene,0.993,26919788
43726,complement proteins,gene,0.56,26919788
43727,VEGF,gene,0.847,26919788
43728,aflibercept,gene,0.974,26919788
43729,bevacizumab,gene,0.814,26919788
43730,complement receptor 1,gene,0.9614,26919788
43731,IBI302,drug,0.519,26919788
43732,VEGF isoforms,gene,0.997,26919788
43733,IBI302,drug,0.99,26919788
43734,IBI302,drug,0.9526,26919788
